category_original,category,brand,brand_slug,model,name,product_slug,chip_vendor_slug,origin_name_vi,origin_code,key_specs,socket_slot,power_watts,source_name,source_url,data_confidence,msrp_vnd,base_local_price_vnd,base_used_price_vnd,supplier_cost_vnd,base_performance_score,base_power_watts,base_heat_score,base_reliability_score,used_demand_score,mining_popularity_score,depreciation_rate,real_specs_json,game_balance_json,image_url,notes
Mainboard,MOTHERBOARD,MSI,msi,MPG X670E CARBON WIFI,MSI MPG X670E CARBON WIFI,msi-mpg-x670e-carbon-wifi,amd,Đài Loan,TW,Chipset X670E | ATX | Phân Khúc Cận Cao Cấp,AM5 (DDR5),0,Manual curated sheet,,MANUAL,,,,,80,0,25,88,65,0,10,"{""raw_key_specs"":""Chipset X670E | ATX | Phân Khúc Cận Cao Cấp"",""socket_slot"":""AM5 (DDR5)"",""power_watts"":0,""chipset"":""X670E"",""form_factor"":""ATX"",""socket"":""AM5"",""memory_type"":""DDR5""}","{""base_performance_score"":80,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":88,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,GIGABYTE,gigabyte,Z890 AORUS ELITE WIFI,GIGABYTE Z890 AORUS ELITE WIFI,gigabyte-z890-aorus-elite-wifi,intel,Đài Loan,TW,Chipset Z890 | ATX | Thiết Kế Đậm Chất Gaming,LGA1851 (DDR5),0,Manual curated sheet,,MANUAL,,,,,80,0,25,88,65,0,10,"{""raw_key_specs"":""Chipset Z890 | ATX | Thiết Kế Đậm Chất Gaming"",""socket_slot"":""LGA1851 (DDR5)"",""power_watts"":0,""chipset"":""Z890"",""form_factor"":""ATX"",""socket"":""LGA1851"",""memory_type"":""DDR5""}","{""base_performance_score"":80,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":88,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,GIGABYTE,gigabyte,H610M H V2,GIGABYTE H610M H V2,gigabyte-h610m-h-v2,intel,Đài Loan,TW,Chipset H610 | M-ATX | Bo Mạch Giá Rẻ Đáng Tin Cậy,LGA1700 (DDR4),0,Manual curated sheet,,MANUAL,,,,,40,0,25,88,65,0,10,"{""raw_key_specs"":""Chipset H610 | M-ATX | Bo Mạch Giá Rẻ Đáng Tin Cậy"",""socket_slot"":""LGA1700 (DDR4)"",""power_watts"":0,""chipset"":""H610"",""form_factor"":""M-ATX"",""socket"":""LGA1700"",""memory_type"":""DDR4""}","{""base_performance_score"":40,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":88,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,ASRock,asrock,B650M Pro RS,ASRock B650M Pro RS,asrock-b650m-pro-rs,amd,Đài Loan,TW,Chipset B650 | M-ATX | Vua P/P Cho AMD Ryzen 7000,AM5 (DDR5),0,Manual curated sheet,,MANUAL,,,,,65,0,25,88,65,0,10,"{""raw_key_specs"":""Chipset B650 | M-ATX | Vua P/P Cho AMD Ryzen 7000"",""socket_slot"":""AM5 (DDR5)"",""power_watts"":0,""chipset"":""B650"",""form_factor"":""M-ATX"",""socket"":""AM5"",""memory_type"":""DDR5""}","{""base_performance_score"":65,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":88,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,ASRock,asrock,H110M-DVS,ASRock H110M-DVS,asrock-h110m-dvs,intel,Đài Loan,TW,Chipset H110 | M-ATX | Huyền Thoại Chạy Chip Intel Gen 6/7,LGA1151 (DDR4),0,Manual curated sheet,,MANUAL,,,,,40,0,25,88,65,0,10,"{""raw_key_specs"":""Chipset H110 | M-ATX | Huyền Thoại Chạy Chip Intel Gen 6/7"",""socket_slot"":""LGA1151 (DDR4)"",""power_watts"":0,""chipset"":""H110"",""form_factor"":""M-ATX"",""socket"":""LGA1151"",""memory_type"":""DDR4""}","{""base_performance_score"":40,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":88,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,Biostar,biostar,H610MH,Biostar H610MH,biostar-h610mh,intel,Đài Loan,TW,Chipset H610 | M-ATX | Bo Mạch Siêu Tiết Kiệm Ngân Sách,LGA1700 (DDR4),0,Manual curated sheet,,MANUAL,,,,,40,0,25,78,65,0,10,"{""raw_key_specs"":""Chipset H610 | M-ATX | Bo Mạch Siêu Tiết Kiệm Ngân Sách"",""socket_slot"":""LGA1700 (DDR4)"",""power_watts"":0,""chipset"":""H610"",""form_factor"":""M-ATX"",""socket"":""LGA1700"",""memory_type"":""DDR4""}","{""base_performance_score"":40,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":78,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,Huananzhi,huananzhi,X99-BD4,Huananzhi X99-BD4,huananzhi-x99-bd4,intel,Trung Quốc,CN,Chipset X99 | ATX | Bản Có 2 Quạt Tản Nhiệt VRM Nhỏ,LGA2011-3 (DDR4),0,Manual curated sheet,,MANUAL,,,,,40,0,25,48,73,0,10,"{""raw_key_specs"":""Chipset X99 | ATX | Bản Có 2 Quạt Tản Nhiệt VRM Nhỏ"",""socket_slot"":""LGA2011-3 (DDR4)"",""power_watts"":0,""chipset"":""X99"",""form_factor"":""ATX"",""socket"":""LGA2011-3"",""memory_type"":""DDR4""}","{""base_performance_score"":40,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":48,""used_demand_score"":73,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,Soyo,soyo,Classic B550M,Soyo Classic B550M,soyo-classic-b550m,amd,Trung Quốc,CN,Chipset B550 | M-ATX | Hàng Nội Địa Khóa Xung Tốt,AM4 (DDR4),0,Manual curated sheet,,MANUAL,,,,,50,0,25,48,73,0,10,"{""raw_key_specs"":""Chipset B550 | M-ATX | Hàng Nội Địa Khóa Xung Tốt"",""socket_slot"":""AM4 (DDR4)"",""power_watts"":0,""chipset"":""B550"",""form_factor"":""M-ATX"",""socket"":""AM4"",""memory_type"":""DDR4""}","{""base_performance_score"":50,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":48,""used_demand_score"":73,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Mainboard,MOTHERBOARD,Onda,onda,A68V+ Smart,Onda A68V+ Smart,onda-a68v-plus-smart,amd,Trung Quốc,CN,Chipset AMD A68H | Chạy Các Dòng APU AMD Đời Cũ,FM2+ (DDR3),0,Manual curated sheet,,MANUAL,,,,,40,0,25,48,73,0,10,"{""raw_key_specs"":""Chipset AMD A68H | Chạy Các Dòng APU AMD Đời Cũ"",""socket_slot"":""FM2+ (DDR3)"",""power_watts"":0,""chipset"":""AMD"",""socket"":""FM2+"",""memory_type"":""DDR3""}","{""base_performance_score"":40,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":48,""used_demand_score"":73,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Kingston,kingston,FURY Renegade RGB 32GB,Kingston FURY Renegade RGB 32GB,kingston-fury-renegade-rgb-32gb,,Mỹ,US,2x16GB | DDR5 | 6400MHz | Cas Thấp Độ Trễ Nhỏ,DDR5 Slot,5,Manual curated sheet,,MANUAL,,,,,94,5,35,88,65,0,10,"{""raw_key_specs"":""2x16GB | DDR5 | 6400MHz | Cas Thấp Độ Trễ Nhỏ"",""socket_slot"":""DDR5 Slot"",""power_watts"":5,""module_count"":2,""module_capacity_gb"":16,""capacity_gb"":32,""kit_config"":""2x16GB"",""memory_type"":""DDR5"",""speed_mhz"":6400,""memory_slot"":""DDR5 Slot""}","{""base_performance_score"":94,""base_power_watts"":5,""base_heat_score"":35,""base_reliability_score"":88,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Kingston,kingston,ValueRAM 8GB,Kingston ValueRAM 8GB,kingston-valueram-8gb,,Mỹ,US,1x8GB | DDR4 | 2666MHz | Bo Mạch Xanh Không Tản Nhiệt,DDR4 Slot,3,Manual curated sheet,,MANUAL,,,,,51,3,29,88,52,0,10,"{""raw_key_specs"":""1x8GB | DDR4 | 2666MHz | Bo Mạch Xanh Không Tản Nhiệt"",""socket_slot"":""DDR4 Slot"",""power_watts"":3,""module_count"":1,""module_capacity_gb"":8,""capacity_gb"":8,""kit_config"":""1x8GB"",""memory_type"":""DDR4"",""speed_mhz"":2666,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":51,""base_power_watts"":3,""base_heat_score"":29,""base_reliability_score"":88,""used_demand_score"":52,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,SK Hynix,sk-hynix,DDR5 Desktop Memory 16GB,SK Hynix DDR5 Desktop Memory 16GB,sk-hynix-ddr5-desktop-memory-16gb,,Hàn Quốc,KR,1x16GB | DDR5 | 5600MHz | Ram Trần Chuyên Ép Xung,DDR5 Slot,4,Manual curated sheet,,MANUAL,,,,,79,4,32,88,65,0,10,"{""raw_key_specs"":""1x16GB | DDR5 | 5600MHz | Ram Trần Chuyên Ép Xung"",""socket_slot"":""DDR5 Slot"",""power_watts"":4,""module_count"":1,""module_capacity_gb"":16,""capacity_gb"":16,""kit_config"":""1x16GB"",""memory_type"":""DDR5"",""speed_mhz"":5600,""memory_slot"":""DDR5 Slot""}","{""base_performance_score"":79,""base_power_watts"":4,""base_heat_score"":32,""base_reliability_score"":88,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Crucial,crucial,Basics 8GB,Crucial Basics 8GB,crucial-basics-8gb,,Mỹ,US,1x8GB | DDR4 | 3200MHz | Ram Trần Giá Rẻ Độ Bền Cao,DDR4 Slot,3,Manual curated sheet,,MANUAL,,,,,55,3,29,88,52,0,10,"{""raw_key_specs"":""1x8GB | DDR4 | 3200MHz | Ram Trần Giá Rẻ Độ Bền Cao"",""socket_slot"":""DDR4 Slot"",""power_watts"":3,""module_count"":1,""module_capacity_gb"":8,""capacity_gb"":8,""kit_config"":""1x8GB"",""memory_type"":""DDR4"",""speed_mhz"":3200,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":55,""base_power_watts"":3,""base_heat_score"":29,""base_reliability_score"":88,""used_demand_score"":52,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Patriot,patriot,Viper Steel 16GB,Patriot Viper Steel 16GB,patriot-viper-steel-16gb,,Mỹ,US,2x8GB | DDR4 | 3200MHz | Tản Thép Xám Góc Cạnh,DDR4 Slot,4,Manual curated sheet,,MANUAL,,,,,59,4,32,78,65,0,10,"{""raw_key_specs"":""2x8GB | DDR4 | 3200MHz | Tản Thép Xám Góc Cạnh"",""socket_slot"":""DDR4 Slot"",""power_watts"":4,""module_count"":2,""module_capacity_gb"":8,""capacity_gb"":16,""kit_config"":""2x8GB"",""memory_type"":""DDR4"",""speed_mhz"":3200,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":59,""base_power_watts"":4,""base_heat_score"":32,""base_reliability_score"":78,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,ADATA,adata,XPG SPECTRIX D50 RGB 16GB,ADATA XPG SPECTRIX D50 RGB 16GB,adata-xpg-spectrix-d50-rgb-16gb,,Đài Loan,TW,2x8GB | DDR4 | 3200MHz | Thiết Kế Hình Khối,DDR4 Slot,4,Manual curated sheet,,MANUAL,,,,,59,4,32,78,65,0,10,"{""raw_key_specs"":""2x8GB | DDR4 | 3200MHz | Thiết Kế Hình Khối"",""socket_slot"":""DDR4 Slot"",""power_watts"":4,""module_count"":2,""module_capacity_gb"":8,""capacity_gb"":16,""kit_config"":""2x8GB"",""memory_type"":""DDR4"",""speed_mhz"":3200,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":59,""base_power_watts"":4,""base_heat_score"":32,""base_reliability_score"":78,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Kingmax,kingmax,Heatsink 8GB,Kingmax Heatsink 8GB,kingmax-heatsink-8gb,,Đài Loan,TW,1x8GB | DDR4 | 3200MHz | Tản Nhiệt Nhôm Cơ Bản Giá Rẻ,DDR4 Slot,3,Manual curated sheet,,MANUAL,,,,,55,3,29,78,52,0,10,"{""raw_key_specs"":""1x8GB | DDR4 | 3200MHz | Tản Nhiệt Nhôm Cơ Bản Giá Rẻ"",""socket_slot"":""DDR4 Slot"",""power_watts"":3,""module_count"":1,""module_capacity_gb"":8,""capacity_gb"":8,""kit_config"":""1x8GB"",""memory_type"":""DDR4"",""speed_mhz"":3200,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":55,""base_power_watts"":3,""base_heat_score"":29,""base_reliability_score"":78,""used_demand_score"":52,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Asgard,asgard,Loki W2 RGB 16GB,Asgard Loki W2 RGB 16GB,asgard-loki-w2-rgb-16gb,,Trung Quốc,CN,2x8GB | DDR4 | 3200MHz | Ram Nội Địa Led Đẹp,DDR4 Slot,4,Manual curated sheet,,MANUAL,,,,,59,4,32,60,65,0,10,"{""raw_key_specs"":""2x8GB | DDR4 | 3200MHz | Ram Nội Địa Led Đẹp"",""socket_slot"":""DDR4 Slot"",""power_watts"":4,""module_count"":2,""module_capacity_gb"":8,""capacity_gb"":16,""kit_config"":""2x8GB"",""memory_type"":""DDR4"",""speed_mhz"":3200,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":59,""base_power_watts"":4,""base_heat_score"":32,""base_reliability_score"":60,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Gloway,gloway,Type A 8GB,Gloway Type A 8GB,gloway-type-a-8gb,,Trung Quốc,CN,1x8GB | DDR4 | 2666MHz | Ram Giá Rẻ Cho Máy Văn Phòng,DDR4 Slot,3,Manual curated sheet,,MANUAL,,,,,51,3,29,60,52,0,10,"{""raw_key_specs"":""1x8GB | DDR4 | 2666MHz | Ram Giá Rẻ Cho Máy Văn Phòng"",""socket_slot"":""DDR4 Slot"",""power_watts"":3,""module_count"":1,""module_capacity_gb"":8,""capacity_gb"":8,""kit_config"":""1x8GB"",""memory_type"":""DDR4"",""speed_mhz"":2666,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":51,""base_power_watts"":3,""base_heat_score"":29,""base_reliability_score"":60,""used_demand_score"":52,""mining_popularity_score"":0,""depreciation_rate"":10}",,
RAM,RAM,Aigo,aigo,Dark Knight 16GB,Aigo Dark Knight 16GB,aigo-dark-knight-16gb,,Trung Quốc,CN,2x8GB | DDR4 | 3200MHz | Hàng Nội Địa Đen Tuyền,DDR4 Slot,4,Manual curated sheet,,MANUAL,,,,,59,4,32,60,65,0,10,"{""raw_key_specs"":""2x8GB | DDR4 | 3200MHz | Hàng Nội Địa Đen Tuyền"",""socket_slot"":""DDR4 Slot"",""power_watts"":4,""module_count"":2,""module_capacity_gb"":8,""capacity_gb"":16,""kit_config"":""2x8GB"",""memory_type"":""DDR4"",""speed_mhz"":3200,""memory_slot"":""DDR4 Slot""}","{""base_performance_score"":59,""base_power_watts"":4,""base_heat_score"":32,""base_reliability_score"":60,""used_demand_score"":65,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Storage,STORAGE,Samsung,samsung,980 PCIe Gen 3.0 500GB,Samsung 980 PCIe Gen 3.0 500GB,samsung-980-pcie-gen-3-0-500gb,,Hàn Quốc,KR,NVMe PCIe Gen 3.0 | Ổ Cứng Cao Cấp Đời Cũ,M.2 NVMe Slot,5,Manual curated sheet,,MANUAL,,,,,65,5,40,88,75,0,12,"{""raw_key_specs"":""NVMe PCIe Gen 3.0 | Ổ Cứng Cao Cấp Đời Cũ"",""socket_slot"":""M.2 NVMe Slot"",""power_watts"":5,""storage_type"":""NVME_SSD"",""capacity_gb"":500,""pcie_generation"":""Gen 3.0"",""storage_slot"":""M.2 NVMe Slot""}","{""base_performance_score"":65,""base_power_watts"":5,""base_heat_score"":40,""base_reliability_score"":88,""used_demand_score"":75,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,SK Hynix,sk-hynix,Platinum P41 1TB,SK Hynix Platinum P41 1TB,sk-hynix-platinum-p41-1tb,,Hàn Quốc,KR,NVMe PCIe Gen 4.0 | Đối Thủ Sòng Phẳng Với 990 Pro,M.2 NVMe Slot,8,Manual curated sheet,,MANUAL,,,,,82,8,52,88,75,0,12,"{""raw_key_specs"":""NVMe PCIe Gen 4.0 | Đối Thủ Sòng Phẳng Với 990 Pro"",""socket_slot"":""M.2 NVMe Slot"",""power_watts"":8,""storage_type"":""NVME_SSD"",""capacity_gb"":1024,""pcie_generation"":""Gen 4.0"",""storage_slot"":""M.2 NVMe Slot""}","{""base_performance_score"":82,""base_power_watts"":8,""base_heat_score"":52,""base_reliability_score"":88,""used_demand_score"":75,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Crucial,crucial,T700 Gen5 1TB,Crucial T700 Gen5 1TB,crucial-t700-gen5-1tb,,Mỹ,US,NVMe PCIe Gen 5.0 | Siêu Tốc Độ Đọc Ghi 11700MB/s,M.2 NVMe Slot,11,Manual curated sheet,,MANUAL,,,,,95,11,64,88,75,0,12,"{""raw_key_specs"":""NVMe PCIe Gen 5.0 | Siêu Tốc Độ Đọc Ghi 11700MB/s"",""socket_slot"":""M.2 NVMe Slot"",""power_watts"":11,""storage_type"":""NVME_SSD"",""capacity_gb"":1024,""pcie_generation"":""Gen 5.0"",""sequential_write_mb_s"":11700,""storage_slot"":""M.2 NVMe Slot""}","{""base_performance_score"":95,""base_power_watts"":11,""base_heat_score"":64,""base_reliability_score"":88,""used_demand_score"":75,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Western Digital,western-digital,WD Blue SA510 500GB,Western Digital WD Blue SA510 500GB,western-digital-wd-blue-sa510-500gb,,Mỹ,US,SSD 2.5 inch SATA | Chuyên Nâng Cấp Máy Cũ,SATA 3 Port,4,Manual curated sheet,,MANUAL,,,,,45,4,36,88,50,0,12,"{""raw_key_specs"":""SSD 2.5 inch SATA | Chuyên Nâng Cấp Máy Cũ"",""socket_slot"":""SATA 3 Port"",""power_watts"":4,""storage_type"":""SATA_SSD"",""capacity_gb"":500,""storage_slot"":""SATA 3 Port""}","{""base_performance_score"":45,""base_power_watts"":4,""base_heat_score"":36,""base_reliability_score"":88,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Western Digital,western-digital,WD Caviar Blue 1TB HDD,Western Digital WD Caviar Blue 1TB HDD,western-digital-wd-caviar-blue-1tb-hdd,,Mỹ,US,Ổ Cứng Cơ 3.5 inch | Lưu Trữ Quốc Dân,SATA 3 Port,6,Manual curated sheet,,MANUAL,,,,,25,6,44,88,50,0,12,"{""raw_key_specs"":""Ổ Cứng Cơ 3.5 inch | Lưu Trữ Quốc Dân"",""socket_slot"":""SATA 3 Port"",""power_watts"":6,""storage_type"":""HDD"",""capacity_gb"":1024,""storage_slot"":""SATA 3 Port""}","{""base_performance_score"":25,""base_power_watts"":6,""base_heat_score"":44,""base_reliability_score"":88,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Kioxia,kioxia,Exceria Plus G3 1TB,Kioxia Exceria Plus G3 1TB,kioxia-exceria-plus-g3-1tb,,Nhật Bản,JP,NVMe PCIe Gen 4.0 | Bản Nâng Cấp Tốc Độ Tốt,M.2 NVMe Slot,6,Manual curated sheet,,MANUAL,,,,,82,6,44,78,75,0,12,"{""raw_key_specs"":""NVMe PCIe Gen 4.0 | Bản Nâng Cấp Tốc Độ Tốt"",""socket_slot"":""M.2 NVMe Slot"",""power_watts"":6,""storage_type"":""NVME_SSD"",""capacity_gb"":1024,""pcie_generation"":""Gen 4.0"",""storage_slot"":""M.2 NVMe Slot""}","{""base_performance_score"":82,""base_power_watts"":6,""base_heat_score"":44,""base_reliability_score"":78,""used_demand_score"":75,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Kingston,kingston,NV2 500GB,Kingston NV2 500GB,kingston-nv2-500gb,,Mỹ,US,NVMe PCIe Gen 4.0 | Ổ Cứng Quốc Dân Ngon Bổ Rẻ,M.2 NVMe Slot,4,Manual curated sheet,,MANUAL,,,,,82,4,36,88,75,0,12,"{""raw_key_specs"":""NVMe PCIe Gen 4.0 | Ổ Cứng Quốc Dân Ngon Bổ Rẻ"",""socket_slot"":""M.2 NVMe Slot"",""power_watts"":4,""storage_type"":""NVME_SSD"",""capacity_gb"":500,""pcie_generation"":""Gen 4.0"",""storage_slot"":""M.2 NVMe Slot""}","{""base_performance_score"":82,""base_power_watts"":4,""base_heat_score"":36,""base_reliability_score"":88,""used_demand_score"":75,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Sabrent,sabrent,Rocket 4 Plus 2TB,Sabrent Rocket 4 Plus 2TB,sabrent-rocket-4-plus-2tb,,Mỹ,US,NVMe PCIe Gen 4.0 | Đi Kèm Tản Nhiệt Đồng Khổng Lồ,M.2 NVMe Slot,9,Manual curated sheet,,MANUAL,,,,,82,9,56,78,75,0,12,"{""raw_key_specs"":""NVMe PCIe Gen 4.0 | Đi Kèm Tản Nhiệt Đồng Khổng Lồ"",""socket_slot"":""M.2 NVMe Slot"",""power_watts"":9,""storage_type"":""NVME_SSD"",""capacity_gb"":2048,""pcie_generation"":""Gen 4.0"",""storage_slot"":""M.2 NVMe Slot""}","{""base_performance_score"":82,""base_power_watts"":9,""base_heat_score"":56,""base_reliability_score"":78,""used_demand_score"":75,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Netac,netac,N535S 240GB,Netac N535S 240GB,netac-n535s-240gb,,Trung Quốc,CN,SSD 2.5 inch SATA | Giá Rẻ Cho Cấu Hình Thấp,SATA 3 Port,3,Manual curated sheet,,MANUAL,,,,,45,3,32,60,50,0,12,"{""raw_key_specs"":""SSD 2.5 inch SATA | Giá Rẻ Cho Cấu Hình Thấp"",""socket_slot"":""SATA 3 Port"",""power_watts"":3,""storage_type"":""SATA_SSD"",""capacity_gb"":240,""storage_slot"":""SATA 3 Port""}","{""base_performance_score"":45,""base_power_watts"":3,""base_heat_score"":32,""base_reliability_score"":60,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Goldenfir,goldenfir,SATA3 246GB,Goldenfir SATA3 246GB,goldenfir-sata3-246gb,,Trung Quốc,CN,SSD 2.5 inch | Ổ Siêu Rẻ Bán Chạy Trên AliExpress,SATA 3 Port,3,Manual curated sheet,,MANUAL,,,,,45,3,32,60,50,0,12,"{""raw_key_specs"":""SSD 2.5 inch | Ổ Siêu Rẻ Bán Chạy Trên AliExpress"",""socket_slot"":""SATA 3 Port"",""power_watts"":3,""storage_type"":""SATA_SSD"",""capacity_gb"":246,""storage_slot"":""SATA 3 Port""}","{""base_performance_score"":45,""base_power_watts"":3,""base_heat_score"":32,""base_reliability_score"":60,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Storage,STORAGE,Kingspec,kingspec,Chameleon 512GB,Kingspec Chameleon 512GB,kingspec-chameleon-512gb,,Trung Quốc,CN,SSD 2.5 inch | Vỏ Nhôm Họa Tiết Tắc Kè Hoa,SATA 3 Port,4,Manual curated sheet,,MANUAL,,,,,45,4,36,60,50,0,12,"{""raw_key_specs"":""SSD 2.5 inch | Vỏ Nhôm Họa Tiết Tắc Kè Hoa"",""socket_slot"":""SATA 3 Port"",""power_watts"":4,""storage_type"":""SATA_SSD"",""capacity_gb"":512,""storage_slot"":""SATA 3 Port""}","{""base_performance_score"":45,""base_power_watts"":4,""base_heat_score"":36,""base_reliability_score"":60,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Cooling,COOLER,Thermalright,thermalright,Assassin X 120 Refined SE,Thermalright Assassin X 120 Refined SE,thermalright-assassin-x-120-refined-se,,Đài Loan,TW,Tản Nhiệt Khí Tháp Đơn | Vua Giá Rẻ 300k,CPU Fan Header,3,Manual curated sheet,,MANUAL,,,,,60,3,50,78,70,0,9,"{""raw_key_specs"":""Tản Nhiệt Khí Tháp Đơn | Vua Giá Rẻ 300k"",""socket_slot"":""CPU Fan Header"",""power_watts"":3,""cooler_type"":""AIR"",""header"":""CPU Fan Header""}","{""base_performance_score"":60,""base_power_watts"":3,""base_heat_score"":50,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,Cooler Master,cooler-master,Hyper 212 Spectrum V3,Cooler Master Hyper 212 Spectrum V3,cooler-master-hyper-212-spectrum-v3,,Đài Loan,TW,Huyền Thoại Tản Khí Bản Nâng Cấp RGB,CPU Fan Header,4,Manual curated sheet,,MANUAL,,,,,50,4,55,78,70,0,9,"{""raw_key_specs"":""Huyền Thoại Tản Khí Bản Nâng Cấp RGB"",""socket_slot"":""CPU Fan Header"",""power_watts"":4,""cooler_type"":""AIR"",""header"":""CPU Fan Header""}","{""base_performance_score"":50,""base_power_watts"":4,""base_heat_score"":55,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,Cooler Master,cooler-master,MasterLiquid 360L Core,Cooler Master MasterLiquid 360L Core,cooler-master-masterliquid-360l-core,,Đài Loan,TW,Tản Nước AIO Phân Khúc Tiếp Cận Giá Tốt,CPU Fan Header,12,Manual curated sheet,,MANUAL,,,,,88,12,36,78,70,0,9,"{""raw_key_specs"":""Tản Nước AIO Phân Khúc Tiếp Cận Giá Tốt"",""socket_slot"":""CPU Fan Header"",""power_watts"":12,""cooler_type"":""AIO"",""header"":""CPU Fan Header""}","{""base_performance_score"":88,""base_power_watts"":12,""base_heat_score"":36,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,Deepcool,deepcool,AK400 Digital,Deepcool AK400 Digital,deepcool-ak400-digital,,Trung Quốc,CN,Tản Khí Có Màn Hình LED Hiển Thị Nhiệt Độ CPU,CPU Fan Header,4,Manual curated sheet,,MANUAL,,,,,50,4,55,78,70,0,9,"{""raw_key_specs"":""Tản Khí Có Màn Hình LED Hiển Thị Nhiệt Độ CPU"",""socket_slot"":""CPU Fan Header"",""power_watts"":4,""cooler_type"":""AIR"",""header"":""CPU Fan Header""}","{""base_performance_score"":50,""base_power_watts"":4,""base_heat_score"":55,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,ID-Cooling,id-cooling,Zoomflow 240 XT,ID-Cooling Zoomflow 240 XT,id-cooling-zoomflow-240-xt,,Trung Quốc,CN,Tản Nước AIO 240mm Phổ Biến Nhất Cho Máy Gaming,CPU Fan Header,10,Manual curated sheet,,MANUAL,,,,,72,10,44,78,70,0,9,"{""raw_key_specs"":""Tản Nước AIO 240mm Phổ Biến Nhất Cho Máy Gaming"",""socket_slot"":""CPU Fan Header"",""power_watts"":10,""cooler_type"":""AIO"",""radiator_size_mm"":240,""header"":""CPU Fan Header""}","{""base_performance_score"":72,""base_power_watts"":10,""base_heat_score"":44,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
